"","ID","Age","Height","Weight","Year","cluster"
"247363",123857,23,164,54,1992,2
"247364",123857,23,164,54,1992,2
"247365",123857,23,164,54,1992,2
"247366",123857,23,164,54,1992,2
"247369",123857,25,164,54,1994,2
"247372",123857,29,164,54,1998,2
"247391",123861,28,172,72,1998,4
"247397",123861,36,172,72,2006,4
"247407",123862,34,167,57,2006,4
"247420",123865,21,168,60,2014,2
"247550",123934,29,179,75,2002,4
"247657",123999,19,166,70,2010,2
"247855",124102,21,155,47,1984,2
"247856",124102,25,155,47,1988,2
"247905",124129,36,175.539605950945,73.953388285543,1952,4
"248036",124180,22,180,69,2014,3
"248037",124180,22,180,69,2014,3
"248331",124322,19,175.539605950945,73.953388285543,1924,3
"248664",124482,28,175.539605950945,73.953388285543,1952,4
"248886",124607,23,166,66,1988,2
"248887",124607,23,166,66,1988,2
"248888",124607,23,166,66,1988,2
"248986",124654,27,180,75,1976,3
"248987",124654,27,180,75,1976,3
"248988",124654,27,180,75,1976,3
"249366",124864,22,167,63,2010,2
"249557",124959,30,192,87,2002,1
"249657",125017,18,175.539605950945,73.953388285543,1928,3
"249741",125054,21,175.539605950945,73.953388285543,1924,3
"249907",125156,26,175.539605950945,73.953388285543,1948,3
"249940",125179,30,173,61,1992,4
"249943",125179,32,173,61,1994,4
"249954",125180,32,180,70,1992,4
"249955",125180,32,180,70,1992,4
"249956",125180,32,180,70,1992,4
"249961",125180,34,180,70,1994,4
"250207",125322,24,185,92.5,1994,1
"250441",125436,21,185,82,1984,3
"250443",125436,25,185,82,1988,1
"250453",125442,21,176,78,1984,3
"250455",125444,24,170,72,1984,3
"250456",125444,28,170,72,1988,4
"250459",125446,22,183,86,1972,1
"250460",125446,26,183,86,1976,1
"250461",125446,30,183,86,1980,1
"250574",125508,22,177,79,2014,3
"250619",125524,25,175.539605950945,73.953388285543,1924,3
"250647",125535,26,186,77,2014,1
"250805",125622,26,164,64,1968,2
"250807",125622,30,164,64,1972,2
"250808",125622,30,164,64,1972,2
"250809",125622,30,164,64,1972,2
"250855",125641,31,182,73,2002,4
"250856",125641,31,182,73,2002,4
"250858",125641,35,182,73,2006,4
"251058",125746,24,181,84,1992,1
"251060",125746,26,181,84,1994,1
"251062",125746,30,181,84,1998,1
"251271",125835,26,169,63,1988,2
"251272",125835,26,169,63,1988,2
"251498",125946,23,188,89,1980,1
"251653",126030,30,181,75,2006,4
"251654",126030,30,181,75,2006,4
"251676",126047,21,171,71,1964,3
"251680",126047,25,171,71,1968,3
"251681",126047,25,171,71,1968,3
"251685",126047,29,171,71,1972,4
"251868",126132,30,175.539605950945,73.953388285543,1924,4
"251946",126168,23,182,83,2014,3
"251947",126168,23,182,83,2014,3
"251978",126187,27,186,85,1992,1
"252085",126240,24,173,70,2010,3
"252086",126240,28,173,70,2014,4
"252100",126247,27,167,55,1992,2
"252102",126247,27,167,55,1992,2
"252245",126312,22,168,59,1998,2
"252246",126312,26,168,59,2002,2
"252248",126312,30,168,59,2006,2
"252251",126312,34,168,59,2010,4
"252328",126358,25,168,56,2002,2
"252338",126365,24,175,80,2002,3
"252607",126497,31,169,65,1956,4
"252610",126500,22,174,62,1994,3
"252611",126500,22,174,62,1994,3
"252612",126500,26,174,62,1998,3
"252613",126500,26,174,62,1998,3
"252628",126507,21,168,74,2002,3
"252629",126507,25,168,74,2006,3
"252654",126517,21,178,75,1968,3
"252655",126517,25,178,75,1972,3
"252746",126557,28,177,77,2014,3
"252797",126577,24,183,97,2014,1
"253017",126690,25,172,65,2014,3
"253021",126690,25,172,65,2014,3
"253109",126745,22,183,73.953388285543,1928,3
"253110",126745,26,183,73.953388285543,1932,3
"253141",126761,20,175.539605950945,73.953388285543,1932,3
"253195",126789,30,181,82,1994,1
"253198",126792,28,184,83.5,1988,1
"253208",126799,20,165,53,2010,2
"253209",126799,24,165,53,2014,2
"253210",126799,24,165,53,2014,2
"253321",126849,22,175.539605950945,73.953388285543,1988,3
"253322",126849,22,175.539605950945,73.953388285543,1988,3
"253323",126849,26,175.539605950945,73.953388285543,1992,3
"253324",126849,26,175.539605950945,73.953388285543,1992,3
"253329",126853,18,167,52,1980,2
"253400",126885,25,166,56,2014,2
"253490",126932,21,164,62,2014,2
"253524",126951,28,170,74,1964,4
"253563",126976,26,185,93,2014,1
"253587",126991,24,162,52,1992,2
"253693",127035,25,179,80,1984,3
"253694",127035,29,179,80,1988,4
"253777",127078,22,171,62,2014,2
"253816",127093,26,178,80,1972,3
"253900",127143,29,183,88,2006,1
"253958",127169,27,175,74,1976,3
"253963",127172,28,162,58,2002,2
"253964",127172,28,162,58,2002,2
"253965",127172,28,162,58,2002,2
"253967",127172,32,162,58,2006,2
"254005",127185,25,176,68,2014,3
"254015",127191,29,176,75,1964,4
"254118",127236,27,159,44,2014,2
"254119",127236,27,159,44,2014,2
"254332",127334,28,177,80,1998,3
"254677",127497,25,177,74,1964,3
"254679",127497,25,177,74,1964,3
"254723",127511,27,174,68,1972,3
"254842",127575,28,168,70,2010,4
"254851",127579,25,195,105,2006,1
"254852",127579,29,195,105,2010,1
"254853",127579,33,195,105,2014,1
"254854",127579,33,195,105,2014,1
"254871",127589,30,183,83,1976,1
"255026",127663,22,175.539605950945,73.953388285543,1960,3
"255049",127678,20,163,67,1994,2
"255051",127678,20,163,67,1994,2
"255171",127743,31,179,82,2006,4
"255192",127754,31,174,68,2014,4
"255194",127754,31,174,68,2014,4
"255195",127754,31,174,68,2014,4
"255220",127768,33,170,67,2006,4
"255253",127789,21,164,50,1988,2
"255255",127789,24,164,50,1992,2
"255256",127789,24,164,50,1992,2
"255408",127874,22,160,52,2014,2
"255410",127875,21,175.539605950945,73.953388285543,1960,3
"255486",127913,23,175.539605950945,73.953388285543,1932,3
"255567",127948,49,175.539605950945,73.953388285543,1924,4
"255616",127967,21,170,65,2014,2
"255673",128001,47,175.539605950945,73.953388285543,1924,4
"255674",128002,24,175,77,2014,3
"255715",128026,19,173,73.953388285543,1932,3
"255719",128028,27,176,73,1968,3
"255729",128031,30,192,100,2006,1
"255733",128032,38,180,79,2002,4
"255817",128076,27,183,79,1984,1
"255945",128150,16,173,65,2002,3
"255946",128150,20,173,65,2006,3
"256034",128202,27,175.539605950945,73.953388285543,1948,3
"256082",128223,34,166,57,2002,4
"256084",128223,34,166,57,2002,4
"256087",128224,25,170,59,1992,2
"256107",128234,20,168,60,1984,2
"256111",128234,24,168,60,1988,2
"256112",128234,24,168,60,1988,2
"256223",128298,25,181,79,1964,3
"256247",128311,21,180,74,1984,3
"256248",128311,25,180,74,1988,3
"256306",128336,26,181,79,1980,3
"256307",128336,30,181,79,1984,4
"256438",128405,24,174,66,2010,3
"256443",128407,25,164,65,2010,2
"256496",128427,19,169,60,1998,2
"256497",128427,23,169,60,2002,2
"256498",128427,23,169,60,2002,2
"256678",128525,32,167,67,2006,4
"256680",128526,20,167,60,2006,2
"256681",128526,20,167,60,2006,2
"256682",128526,20,167,60,2006,2
"256684",128526,24,167,60,2010,2
"256685",128526,24,167,60,2010,2
"256687",128526,24,167,60,2010,2
"256971",128676,21,189,72,2010,3
"256973",128676,25,189,72,2014,3
"257026",128702,34,175.539605950945,115,1956,1
"257035",128709,22,168,67,2010,2
"257036",128709,26,168,67,2014,2
"257046",128712,34,173,87,1998,4
"257182",128784,25,173,63,1992,2
"257183",128784,25,173,63,1992,2
"257232",128805,20,185,84,1994,3
"257242",128810,20,175,73,2006,3
"257266",128827,24,175.539605950945,73.953388285543,1936,3
"257267",128827,24,175.539605950945,73.953388285543,1936,3
"257268",128827,24,175.539605950945,73.953388285543,1936,3
"257277",128831,31,175.539605950945,73.953388285543,1952,4
"257278",128831,31,175.539605950945,73.953388285543,1952,4
"257279",128832,36,175.539605950945,73.953388285543,1936,4
"257325",128851,30,180,73,1994,4
"257326",128851,30,180,73,1994,4
"257338",128857,23,185,75,1980,3
"257342",128857,27,185,75,1984,1
"257343",128857,27,185,75,1984,1
"257346",128857,31,185,75,1988,4
"257354",128863,29,186,95,1998,1
"257371",128872,25,173,60,2014,2
"257457",128917,23,178,76,2014,3
"257536",128966,25,175.539605950945,73.953388285543,1924,3
"257547",128970,24,150,42,1988,2
"257590",128991,24,175.539605950945,73.953388285543,1952,3
"257708",129056,30,175,65,1968,4
"257725",129071,22,163,66,2006,2
"257880",129157,24,193,104,2010,1
"257881",129157,28,193,104,2014,1
"258038",129212,30,190,93,1992,1
"258039",129212,30,190,93,1992,1
"258040",129212,32,190,93,1994,1
"258041",129212,32,190,93,1994,1
"258159",129268,19,183,79,1972,3
"258160",129268,23,183,79,1976,3
"258161",129268,27,183,79,1980,1
"258220",129302,24,170,86,2010,3
"258222",129302,27,170,86,2014,3
"258284",129331,31,180,91,2002,1
"258320",129351,29,163,62,2010,2
"258359",129373,26,162,55,1992,2
"258418",129395,27,180,82,1980,1
"258483",129429,30,181,86,1984,1
"258501",129442,19,170,54,1984,2
"258502",129442,19,170,54,1984,2
"258509",129442,29,170,54,1994,2
"258510",129442,29,170,54,1994,2
"258515",129446,23,175,71,1976,3
"258564",129466,25,166,63,1994,2
"258567",129466,37,166,63,2006,4
"258665",129511,18,183,65,2014,3
"258736",129537,22,175,79,1980,3
"258786",129563,54,175.539605950945,73.953388285543,1924,4
"258833",129586,25,181,78,1984,3
"258863",129604,20,167,70,2002,2
"258864",129604,24,167,70,2006,2
"258881",129610,15,175.539605950945,73.953388285543,1956,3
"258882",129611,26,184,88,2014,1
"258883",129611,26,184,88,2014,1
"258905",129619,22,163,73.953388285543,2014,2
"258951",129640,30,182,80,2006,1
"258953",129640,30,182,80,2006,1
"258968",129646,28,167,73.953388285543,2014,4
"258995",129663,21,175,70,1980,3
"258997",129663,25,175,70,1984,3
"259004",129665,19,165,57,1976,2
"259005",129665,23,165,57,1980,2
"259006",129665,23,165,57,1980,2
"259007",129665,23,165,57,1980,2
"259037",129683,25,188,95,1994,1
"259162",129738,29,185,91,2006,1
"259163",129738,33,185,91,2010,1
"259412",129881,39,170,73.953388285543,1924,4
"259430",129889,20,186,83,1980,3
"259431",129889,24,186,83,1984,1
"259510",129922,36,180,81,2002,4
"259550",129942,21,175.539605950945,73.953388285543,1956,3
"259591",129961,24,175.539605950945,73.953388285543,1952,3
"259647",129981,20,185,83,1956,3
"259716",130018,19,175,70,2006,3
"259717",130018,23,175,70,2010,3
"259750",130032,22,175,73,2010,3
"259751",130032,26,175,73,2014,3
"259752",130032,26,175,73,2014,3
"259853",130083,26,193,100,2010,1
"259907",130114,27,170,59,1998,2
"259938",130127,21,161,68,1992,2
"259944",130127,23,161,68,1994,2
"259945",130127,27,161,68,1998,2
"259988",130148,19,178,77,1998,3
"259990",130148,23,178,77,2002,3
"259991",130148,27,178,77,2006,3
"259992",130148,31,178,77,2010,4
"259993",130148,35,178,77,2014,4
"260004",130153,34,172,72,1968,4
"260005",130153,38,172,72,1972,4
"260006",130153,38,172,72,1972,4
"260039",130167,31,163,61.5,1952,2
"260047",130172,21,180,64,1998,3
"260049",130172,21,180,64,1998,3
"260055",130172,29,180,64,2006,4
"260244",130253,23,160,57,2014,2
"260491",130357,24,167,60,2014,2
"260494",130360,26,185,80,1936,1
"260506",130368,20,184,79,1992,3
"260512",130370,24,178,73.953388285543,1932,3
"260513",130370,28,178,73.953388285543,1936,3
"260572",130402,27,179,82,2014,1
"260573",130402,27,179,82,2014,1
"260640",130430,25,173,60,2002,2
"260641",130430,25,173,60,2002,2
"260642",130430,25,173,60,2002,2
"260644",130430,29,173,60,2006,4
"260645",130430,29,173,60,2006,4
"260647",130430,29,173,60,2006,4
"260652",130430,33,173,60,2010,4
"260726",130459,17,160,57,1964,2
"260845",130519,24,175.539605950945,73.953388285543,1924,3
"260893",130546,27,173,60,2010,2
"261032",130626,30,160,67,2014,2
"261150",130691,19,180,82,1960,3
"261422",130799,21,178,73,2010,3
"261424",130800,22,182,73.953388285543,1932,3
"261593",130895,32,169,59,1998,4
"261615",130901,26,167,56,1988,2
"261681",130938,16,165,63,2006,2
"261736",130959,24,180,70,2014,3
"261813",130993,25,180,84,1980,1
"261837",130998,29,180,73,1980,4
"261852",131001,29,195,90,1992,1
"261858",131004,20,183,77,1976,3
"261859",131004,24,183,77,1980,3
"261864",131008,27,178,83,1968,1
"262006",131088,21,180,77,1980,3
"262050",131112,27,175.539605950945,73.953388285543,1932,3
"262051",131113,23,183,84,2014,1
"262130",131154,18,165,55,1984,2
"262131",131154,22,165,55,1988,2
"262183",131183,22,167,66,1998,2
"262184",131183,22,167,66,1998,2
"262187",131183,26,167,66,2002,2
"262304",131240,30,170,62,2010,4
"262307",131240,34,170,62,2014,4
"262379",131280,22,172,57,1988,2
"262381",131280,28,172,57,1994,2
"262386",131280,32,172,57,1998,4
"262444",131311,31,172,75,2010,4
"262479",131328,23,172,67,1988,3
"262604",131401,14,175.539605950945,73.953388285543,1994,3
"262605",131401,18,175.539605950945,73.953388285543,1998,3
"262606",131401,18,175.539605950945,73.953388285543,1998,3
"262797",131492,19,178,68,1968,3
"262809",131499,29,175.539605950945,73.953388285543,1956,4
"262951",131576,22,182,84,1992,3
"263001",131603,28,176,77,1988,4
"263064",131636,21,190,85,1998,1
"263077",131639,24,150,40,1998,2
"263125",131657,20,173,61,2010,2
"263127",131657,24,173,61,2014,2
"263152",131673,33,175.539605950945,73.953388285543,1928,4
"263326",131777,19,182,73,2014,3
"263328",131777,19,182,73,2014,3
"263584",131897,19,168,65,2006,2
"263585",131897,19,168,65,2006,2
"263588",131897,23,168,65,2010,2
"263591",131897,27,168,65,2014,2
"263592",131897,27,168,65,2014,2
"263593",131897,27,168,65,2014,2
"263594",131897,27,168,65,2014,2
"263595",131897,27,168,65,2014,2
"263599",131901,29,170,72,2006,4
"263668",131942,27,162,56,1992,2
"263672",131944,26,175.539605950945,67,1936,3
"263946",132076,23,165,59,2014,2
"263947",132077,19,158,53,1998,2
"264054",132130,21,180,89,1952,3
"264102",132157,20,167,60,1980,2
"264120",132167,21,175,65,2002,3
"264226",132227,25,190,86,1972,1
"264227",132227,29,190,86,1976,1
"264228",132228,22,171,73.953388285543,1960,3
"264229",132228,26,171,73.953388285543,1964,3
"264336",132284,20,152,42,1992,2
"264368",132301,23,161,55,1994,2
"264915",132561,21,166,58,1998,2
"264916",132561,25,166,58,2002,2
"264917",132561,25,166,58,2002,2
"264919",132561,25,166,58,2002,2
"264920",132561,29,166,58,2006,2
"264926",132562,20,165,60,1998,2
"264927",132562,20,165,60,1998,2
"264928",132562,20,165,60,1998,2
"264929",132562,24,165,60,2002,2
"264931",132562,24,165,60,2002,2
"265057",132638,28,186,86,2014,1
"265080",132652,25,172,78,2014,3
"265112",132668,24,191,100,1998,1
"265113",132668,28,191,100,2002,1
"265117",132671,25,181,93,1988,1
"265243",132743,27,168,70,1992,2
"265244",132743,27,168,70,1992,2
"265246",132743,29,168,70,1994,4
"265299",132768,28,151,49,2006,2
"265327",132784,27,182,90,2006,1
"265338",132790,23,167,65,1964,2
"265339",132790,23,167,65,1964,2
"265342",132791,25,167,58,1992,2
"265343",132791,25,167,58,1992,2
"265344",132791,25,167,58,1992,2
"265345",132791,25,167,58,1992,2
"265346",132791,25,167,58,1992,2
"265347",132791,27,167,58,1994,2
"265348",132791,27,167,58,1994,2
"265350",132791,27,167,58,1994,2
"265351",132791,27,167,58,1994,2
"265418",132818,23,175,70,2014,3
"265422",132820,23,175.539605950945,73.953388285543,1976,3
"265423",132820,23,175.539605950945,73.953388285543,1976,3
"265604",132901,25,175.539605950945,73.953388285543,1956,3
"265605",132901,25,175.539605950945,73.953388285543,1956,3
"265606",132901,29,175.539605950945,73.953388285543,1960,4
"265607",132901,29,175.539605950945,73.953388285543,1960,4
"265808",133002,24,181,79,1988,3
"265832",133012,21,176,67,1984,3
"265837",133014,22,179,65.5,1988,3
"265839",133016,25,185,84,1998,1
"266057",133107,24,178,84,2002,3
"266075",133113,27,175.539605950945,73.953388285543,1960,3
"266313",133234,34,185,91,2002,1
"266316",133235,25,163,59,1976,2
"266317",133235,25,163,59,1976,2
"266318",133235,25,163,59,1976,2
"266671",133403,18,179,70,1998,3
"266709",133424,24,167,65,2010,2
"266908",133541,20,180,94,1992,1
"266909",133541,26,180,94,1998,1
"266984",133576,36,180,84,2002,4
"267060",133608,21,175.539605950945,73.953388285543,1948,3
"267068",133610,24,175.539605950945,73.953388285543,1948,3
"267268",133712,25,174,66,2010,3
"267397",133782,26,173,72,2014,3
"267692",133924,23,184,85,1968,1
"267696",133925,20,189,76,1992,3
"267697",133925,22,189,76,1994,3
"267746",133941,22,167,60,1984,2
"267747",133941,26,167,60,1988,2
"267748",133941,26,167,60,1988,2
"267861",134011,32,168,65,1964,4
"268022",134085,23,183,80,2010,3
"268064",134105,24,175,60,2014,3
"268082",134116,24,174,69,1980,3
"268084",134116,28,174,69,1984,4
"268086",134116,28,174,69,1984,4
"268127",134141,23,178,79,1976,3
"268128",134141,27,178,79,1980,3
"268130",134143,26,175.539605950945,73.953388285543,1964,3
"268139",134148,24,179,85,1964,3
"268140",134148,28,179,85,1968,1
"268152",134154,27,168,66,2006,2
"268155",134154,31,168,66,2010,4
"268157",134154,31,168,66,2010,4
"268163",134154,35,168,66,2014,4
"268372",134276,29,183,91,1998,1
"268411",134287,30,170,60,2010,4
"268432",134294,23,169,62,1998,2
"268518",134326,27,186,88,1992,1
"268630",134389,27,167,61,2014,2
"268633",134391,25,183,86,2006,1
"268635",134391,33,183,86,2014,1
"268671",134413,21,186,91,1992,1
"268672",134413,27,186,91,1998,1
"268673",134413,31,186,91,2002,1
"268732",134439,20,167,48,2006,2
"268766",134461,21,181,72,2006,3
"268772",134463,25,174,65,2014,3
"268778",134469,21,160,58,2010,2
"269007",134593,21,171,60,1994,2
"269085",134641,28,177,75,2002,4
"269086",134641,32,177,75,2006,4
"269087",134641,36,177,75,2010,4
"269226",134718,24,186,95,1988,1
"269232",134718,30,186,95,1994,1
"269327",134767,19,178,77,1992,3
"269328",134767,25,178,77,1998,3
"269343",134771,22,190,89,1976,1
"269344",134771,26,190,89,1980,1
"269444",134821,27,162,60,2010,2
"269450",134824,18,165,62,2010,2
"269451",134824,18,165,62,2010,2
"269452",134824,22,165,62,2014,2
"269555",134877,22,156,52,1968,2
"269576",134888,28,176,70,1992,4
"269577",134888,30,176,70,1994,4
"269630",134923,24,186,82,2006,1
"269631",134924,29,180,85,2006,1
"269642",134928,16,173,61,1992,3
"269643",134928,18,173,61,1994,3
"269834",135008,20,173,82,1968,3
